,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
1030057,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-05-23,-3.0,13.0,,-12.0,3.0,0.0
1030058,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-05-24,-7.0,-59.0,,-35.0,7.0,
1030059,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-05-25,-1.0,11.0,,-24.0,-21.0,5.0
1030060,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-05-26,-5.0,0.0,,-29.0,-19.0,6.0
1030061,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-05-27,-5.0,10.0,,-23.0,-19.0,5.0
1030062,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-05-28,-7.0,0.0,,-24.0,-20.0,5.0
1030063,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-05-29,-3.0,27.0,,-22.0,-20.0,5.0
1030064,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-05-30,-36.0,-69.0,,-12.0,-20.0,5.0
1030065,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-05-31,-3.0,-20.0,,-20.0,10.0,
1030066,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-06-01,6.0,20.0,,-13.0,-19.0,4.0
1030067,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-06-02,1.0,3.0,,-21.0,-17.0,3.0
1030068,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-06-03,-6.0,6.0,,-21.0,-18.0,5.0
1030069,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-06-04,-5.0,2.0,,-23.0,-18.0,3.0
1030070,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-06-05,-4.0,4.0,,-21.0,-19.0,4.0
1030071,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-06-06,0.0,6.0,,3.0,11.0,-1.0
1030072,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-06-07,10.0,-8.0,,-15.0,17.0,
1030073,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-06-08,-5.0,0.0,,-22.0,-20.0,4.0
1030074,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-06-09,2.0,6.0,,-21.0,-19.0,4.0
1030075,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-06-10,9.0,35.0,,-12.0,-19.0,2.0
1030076,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-06-11,-37.0,-69.0,,-48.0,-62.0,12.0
1030077,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-06-12,12.0,21.0,,-22.0,-26.0,4.0
1030078,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-06-13,15.0,11.0,,20.0,11.0,-3.0
1030079,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-06-14,17.0,,,0.0,21.0,
1030080,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-06-15,6.0,9.0,,-4.0,-19.0,2.0
1030081,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-06-16,6.0,11.0,,-14.0,-18.0,2.0
1030082,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-06-17,3.0,10.0,,-12.0,-19.0,3.0
1030083,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-06-18,2.0,3.0,,-22.0,-18.0,2.0
1030084,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-06-19,2.0,7.0,,-12.0,-20.0,1.0
1030085,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-06-20,3.0,10.0,,-1.0,8.0,-2.0
1030086,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-06-21,5.0,-4.0,,-22.0,13.0,
1030087,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-06-22,-39.0,-49.0,,-43.0,-63.0,13.0
1030088,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-06-23,11.0,17.0,,-12.0,-20.0,2.0
1030089,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-06-24,3.0,14.0,,-11.0,-20.0,0.0
1030090,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-06-25,-2.0,1.0,,-24.0,-20.0,2.0
1030091,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-06-26,-2.0,2.0,,-23.0,-20.0,2.0
1030092,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-06-27,-3.0,-1.0,,-9.0,8.0,-1.0
1030093,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-06-28,0.0,6.0,,-21.0,17.0,
1030094,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-06-29,-6.0,-1.0,,-18.0,-22.0,2.0
1030095,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-06-30,4.0,6.0,,-15.0,-19.0,1.0
1030096,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-07-01,-4.0,8.0,,-13.0,-19.0,1.0
1030097,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-07-02,-7.0,1.0,,-19.0,-20.0,1.0
1030098,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-07-03,-3.0,3.0,,-13.0,-19.0,2.0
1030099,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-07-04,2.0,7.0,,9.0,10.0,-2.0
1030100,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-07-05,20.0,,,0.0,23.0,
1030101,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-07-06,1.0,8.0,,-11.0,-22.0,1.0
1030102,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-07-07,4.0,11.0,,-15.0,-23.0,2.0
1030103,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-07-08,-3.0,9.0,,-15.0,-21.0,2.0
1030104,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-07-09,-4.0,1.0,,-18.0,-23.0,2.0
1030105,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-07-10,-3.0,1.0,,-15.0,-24.0,2.0
1030106,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-07-11,-10.0,2.0,,-9.0,3.0,0.0
1030107,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-07-12,10.0,,,-15.0,15.0,
1030108,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-07-13,-1.0,6.0,,-16.0,-25.0,2.0
1030109,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-07-14,-3.0,2.0,,-20.0,-27.0,2.0
1030110,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-07-15,-5.0,7.0,,-9.0,-26.0,2.0
1030111,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-07-16,-5.0,4.0,,-21.0,-26.0,2.0
1030112,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-07-17,-16.0,-7.0,,-26.0,-29.0,7.0
1030113,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-07-18,-6.0,1.0,,-2.0,1.0,0.0
1030114,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-07-19,-20.0,-16.0,,-33.0,1.0,
1030115,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-07-20,1.0,7.0,,-21.0,-30.0,2.0
1030116,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-07-21,-4.0,-4.0,,-21.0,-30.0,2.0
1030117,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-07-22,-8.0,4.0,,-17.0,-28.0,2.0
1030118,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-07-23,-13.0,-2.0,,-17.0,-29.0,3.0
1030119,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-07-24,-13.0,-8.0,,-18.0,-29.0,4.0
1030120,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-07-25,-9.0,1.0,,0.0,-1.0,0.0
1030121,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-07-26,0.0,,,-12.0,6.0,
1030122,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-07-27,-4.0,0.0,,-14.0,-32.0,3.0
1030123,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-07-28,-6.0,-3.0,,-18.0,-31.0,4.0
1030124,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-07-29,-10.0,1.0,,-16.0,-31.0,4.0
1030125,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-07-30,-11.0,-4.0,,-16.0,-31.0,3.0
1030126,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-07-31,-15.0,-9.0,,-23.0,-32.0,4.0
1030127,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-08-01,-12.0,2.0,,19.0,-5.0,-2.0
1030128,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-08-02,2.0,,,-3.0,4.0,
1030129,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-08-03,-1.0,6.0,,-9.0,-36.0,2.0
1030130,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-08-04,2.0,18.0,,-12.0,-38.0,3.0
1030131,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-08-05,-47.0,-48.0,,-41.0,-66.0,13.0
1030132,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-08-06,1.0,5.0,,-11.0,-38.0,3.0
1030133,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-08-07,-9.0,-3.0,,-14.0,-39.0,4.0
1030134,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-08-08,-5.0,2.0,,7.0,-6.0,-2.0
1030135,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-08-09,8.0,,,-7.0,2.0,
1030136,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-08-10,2.0,6.0,,-17.0,-37.0,2.0
1030137,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-08-11,-2.0,2.0,,-18.0,-37.0,2.0
1030138,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-08-12,-2.0,13.0,,-10.0,-37.0,3.0
1030139,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-08-13,-6.0,1.0,,-15.0,-37.0,2.0
1030140,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-08-14,-1.0,24.0,,-8.0,-37.0,2.0
1030141,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-08-15,-30.0,-35.0,,1.0,-31.0,
1030142,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-08-16,15.0,,,7.0,1.0,
1030143,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-08-17,,,,,-35.0,2.0
1030144,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-08-18,,,,,-35.0,4.0
1030145,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-08-19,,,,,-35.0,3.0
1030146,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-08-20,,,,,-35.0,2.0
1030147,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-08-21,,,,,-34.0,4.0
1030148,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-08-22,,,,,-6.0,-2.0
1030149,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-08-23,,,,,3.0,
1030150,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-08-24,,,,,-31.0,2.0
1030151,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-08-25,,,,,-30.0,3.0
1030152,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-08-26,,,,,-29.0,2.0
1030153,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-08-27,,,,,-29.0,2.0
1030154,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-08-28,,,,,-30.0,2.0
1030155,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-08-29,,,,,-6.0,-2.0
1030156,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-08-30,,,,,4.0,
1030157,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-08-31,,,,,-28.0,2.0
1030158,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-09-01,,,,,-27.0,2.0
1030159,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-09-02,,,,,-26.0,2.0
1030160,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-09-03,,,,,-27.0,1.0
1030161,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-09-04,,,,,-26.0,2.0
1030162,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-09-05,,,,,-4.0,-2.0
1030163,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-09-06,,,,,3.0,
1030164,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-09-07,,,,,-27.0,0.0
1030165,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-09-08,,,,,-27.0,-1.0
1030166,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-09-09,,,,,-25.0,-1.0
1030167,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-09-10,,,,,-26.0,-3.0
1030168,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-09-11,,,,,-27.0,-4.0
1030169,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-09-12,,,,,-8.0,-5.0
1030170,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-09-13,,,,,0.0,
1030171,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-09-14,,,,,-20.0,-4.0
1030172,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-09-15,,,,,-20.0,-4.0
1030173,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-09-16,,,,,-21.0,-3.0
1030174,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-09-17,,,,,-22.0,-4.0
1030175,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-09-18,,,,,-27.0,-3.0
1030176,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-09-19,,,,,-10.0,-5.0
1030177,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-09-20,,,,,0.0,
1030178,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-09-21,,,,,-22.0,-1.0
1030179,HR,Croatia,Zadar County,,,HR-13,,2020-02-15,19.0,7.0,58.0,29.0,0.0,-1.0
1030180,HR,Croatia,Zadar County,,,HR-13,,2020-02-16,11.0,6.0,52.0,31.0,0.0,-2.0
1030181,HR,Croatia,Zadar County,,,HR-13,,2020-02-17,2.0,3.0,24.0,8.0,0.0,-1.0
1030182,HR,Croatia,Zadar County,,,HR-13,,2020-02-18,3.0,0.0,29.0,9.0,2.0,1.0
1030183,HR,Croatia,Zadar County,,,HR-13,,2020-02-19,4.0,4.0,10.0,16.0,2.0,0.0
1030184,HR,Croatia,Zadar County,,,HR-13,,2020-02-20,5.0,3.0,7.0,11.0,0.0,1.0
1030185,HR,Croatia,Zadar County,,,HR-13,,2020-02-21,4.0,8.0,22.0,24.0,2.0,-1.0
1030186,HR,Croatia,Zadar County,,,HR-13,,2020-02-22,9.0,9.0,58.0,22.0,-1.0,-1.0
1030187,HR,Croatia,Zadar County,,,HR-13,,2020-02-23,6.0,3.0,48.0,46.0,0.0,-2.0
1030188,HR,Croatia,Zadar County,,,HR-13,,2020-02-24,1.0,5.0,21.0,11.0,0.0,-1.0
1030189,HR,Croatia,Zadar County,,,HR-13,,2020-02-25,3.0,5.0,35.0,20.0,0.0,1.0
1030190,HR,Croatia,Zadar County,,,HR-13,,2020-02-26,-5.0,3.0,-14.0,7.0,0.0,3.0
1030191,HR,Croatia,Zadar County,,,HR-13,,2020-02-27,0.0,3.0,-6.0,11.0,0.0,1.0
1030192,HR,Croatia,Zadar County,,,HR-13,,2020-02-28,-2.0,6.0,3.0,16.0,0.0,1.0
1030193,HR,Croatia,Zadar County,,,HR-13,,2020-02-29,2.0,5.0,8.0,24.0,-3.0,1.0
1030194,HR,Croatia,Zadar County,,,HR-13,,2020-03-01,-11.0,-6.0,-44.0,25.0,-7.0,3.0
1030195,HR,Croatia,Zadar County,,,HR-13,,2020-03-02,-1.0,3.0,-7.0,7.0,2.0,0.0
1030196,HR,Croatia,Zadar County,,,HR-13,,2020-03-03,3.0,-1.0,15.0,9.0,3.0,1.0
1030197,HR,Croatia,Zadar County,,,HR-13,,2020-03-04,4.0,5.0,2.0,8.0,3.0,0.0
1030198,HR,Croatia,Zadar County,,,HR-13,,2020-03-05,4.0,2.0,5.0,9.0,4.0,0.0
1030199,HR,Croatia,Zadar County,,,HR-13,,2020-03-06,1.0,6.0,-3.0,5.0,2.0,1.0
1030200,HR,Croatia,Zadar County,,,HR-13,,2020-03-07,7.0,8.0,14.0,13.0,0.0,1.0
1030201,HR,Croatia,Zadar County,,,HR-13,,2020-03-08,18.0,8.0,32.0,21.0,3.0,-2.0
1030202,HR,Croatia,Zadar County,,,HR-13,,2020-03-09,4.0,3.0,12.0,7.0,3.0,-1.0
1030203,HR,Croatia,Zadar County,,,HR-13,,2020-03-10,9.0,4.0,24.0,7.0,3.0,0.0
1030204,HR,Croatia,Zadar County,,,HR-13,,2020-03-11,7.0,12.0,23.0,13.0,4.0,0.0
1030205,HR,Croatia,Zadar County,,,HR-13,,2020-03-12,0.0,25.0,20.0,13.0,2.0,0.0
1030206,HR,Croatia,Zadar County,,,HR-13,,2020-03-13,-5.0,32.0,10.0,11.0,1.0,1.0
1030207,HR,Croatia,Zadar County,,,HR-13,,2020-03-14,-9.0,16.0,26.0,8.0,-5.0,3.0
1030208,HR,Croatia,Zadar County,,,HR-13,,2020-03-15,-12.0,5.0,31.0,-2.0,-6.0,2.0
1030209,HR,Croatia,Zadar County,,,HR-13,,2020-03-16,-14.0,18.0,18.0,-24.0,-19.0,5.0
1030210,HR,Croatia,Zadar County,,,HR-13,,2020-03-17,-45.0,-4.0,34.0,-34.0,-27.0,10.0
1030211,HR,Croatia,Zadar County,,,HR-13,,2020-03-18,-47.0,-1.0,13.0,-39.0,-31.0,11.0
1030212,HR,Croatia,Zadar County,,,HR-13,,2020-03-19,-54.0,-14.0,11.0,-45.0,-37.0,13.0
1030213,HR,Croatia,Zadar County,,,HR-13,,2020-03-20,-63.0,-18.0,11.0,-51.0,-39.0,14.0
1030214,HR,Croatia,Zadar County,,,HR-13,,2020-03-21,-69.0,-19.0,8.0,-44.0,-38.0,12.0
1030215,HR,Croatia,Zadar County,,,HR-13,,2020-03-22,-79.0,-39.0,-46.0,-69.0,-45.0,
1030216,HR,Croatia,Zadar County,,,HR-13,,2020-03-23,-74.0,-36.0,-45.0,-71.0,-54.0,20.0
1030217,HR,Croatia,Zadar County,,,HR-13,,2020-03-24,-78.0,-45.0,-48.0,-77.0,-58.0,24.0
1030218,HR,Croatia,Zadar County,,,HR-13,,2020-03-25,-78.0,-44.0,-52.0,-78.0,-59.0,25.0
1030219,HR,Croatia,Zadar County,,,HR-13,,2020-03-26,-78.0,-46.0,-57.0,-79.0,-61.0,25.0
1030220,HR,Croatia,Zadar County,,,HR-13,,2020-03-27,-77.0,-42.0,-38.0,-76.0,-59.0,25.0
1030221,HR,Croatia,Zadar County,,,HR-13,,2020-03-28,-77.0,-42.0,-21.0,-75.0,-50.0,
1030222,HR,Croatia,Zadar County,,,HR-13,,2020-03-29,-77.0,-51.0,-19.0,-75.0,-47.0,
1030223,HR,Croatia,Zadar County,,,HR-13,,2020-03-30,-73.0,-41.0,-26.0,-73.0,-58.0,21.0
1030224,HR,Croatia,Zadar County,,,HR-13,,2020-03-31,-74.0,-45.0,-28.0,-72.0,-57.0,23.0
1030225,HR,Croatia,Zadar County,,,HR-13,,2020-04-01,-72.0,-40.0,-27.0,-72.0,-57.0,22.0
1030226,HR,Croatia,Zadar County,,,HR-13,,2020-04-02,-70.0,-39.0,-13.0,-72.0,-56.0,21.0
1030227,HR,Croatia,Zadar County,,,HR-13,,2020-04-03,-71.0,-33.0,-17.0,-70.0,-55.0,22.0
1030228,HR,Croatia,Zadar County,,,HR-13,,2020-04-04,-71.0,-33.0,-1.0,-64.0,-45.0,16.0
1030229,HR,Croatia,Zadar County,,,HR-13,,2020-04-05,-75.0,-43.0,-13.0,-74.0,-45.0,
1030230,HR,Croatia,Zadar County,,,HR-13,,2020-04-06,-66.0,-35.0,2.0,-68.0,-53.0,18.0
1030231,HR,Croatia,Zadar County,,,HR-13,,2020-04-07,-66.0,-34.0,15.0,-66.0,-53.0,19.0
1030232,HR,Croatia,Zadar County,,,HR-13,,2020-04-08,-65.0,-27.0,1.0,-66.0,-52.0,19.0
1030233,HR,Croatia,Zadar County,,,HR-13,,2020-04-09,-63.0,-17.0,-2.0,-65.0,-53.0,19.0
1030234,HR,Croatia,Zadar County,,,HR-13,,2020-04-10,-65.0,-13.0,-10.0,-70.0,-56.0,22.0
1030235,HR,Croatia,Zadar County,,,HR-13,,2020-04-11,-67.0,-16.0,4.0,-63.0,-47.0,
1030236,HR,Croatia,Zadar County,,,HR-13,,2020-04-12,-80.0,-86.0,-9.0,-81.0,-49.0,
1030237,HR,Croatia,Zadar County,,,HR-13,,2020-04-13,-81.0,-68.0,-8.0,-80.0,-81.0,
1030238,HR,Croatia,Zadar County,,,HR-13,,2020-04-14,-71.0,-40.0,-33.0,-72.0,-56.0,23.0
1030239,HR,Croatia,Zadar County,,,HR-13,,2020-04-15,-63.0,-30.0,-2.0,-66.0,-51.0,19.0
1030240,HR,Croatia,Zadar County,,,HR-13,,2020-04-16,-61.0,-29.0,7.0,-63.0,-51.0,18.0
1030241,HR,Croatia,Zadar County,,,HR-13,,2020-04-17,-63.0,-23.0,9.0,-65.0,-50.0,18.0
1030242,HR,Croatia,Zadar County,,,HR-13,,2020-04-18,-62.0,-28.0,32.0,-59.0,-37.0,12.0
1030243,HR,Croatia,Zadar County,,,HR-13,,2020-04-19,-66.0,-39.0,30.0,-64.0,-34.0,
1030244,HR,Croatia,Zadar County,,,HR-13,,2020-04-20,-62.0,-35.0,-13.0,-64.0,-49.0,16.0
1030245,HR,Croatia,Zadar County,,,HR-13,,2020-04-21,-65.0,-36.0,-23.0,-67.0,-50.0,19.0
1030246,HR,Croatia,Zadar County,,,HR-13,,2020-04-22,-58.0,-32.0,11.0,-59.0,-47.0,16.0
1030247,HR,Croatia,Zadar County,,,HR-13,,2020-04-23,-58.0,-30.0,11.0,-60.0,-47.0,16.0
1030248,HR,Croatia,Zadar County,,,HR-13,,2020-04-24,-60.0,-28.0,18.0,-58.0,-46.0,15.0
1030249,HR,Croatia,Zadar County,,,HR-13,,2020-04-25,-58.0,-22.0,44.0,-46.0,-34.0,8.0
1030250,HR,Croatia,Zadar County,,,HR-13,,2020-04-26,-62.0,-36.0,52.0,-48.0,-32.0,
1030251,HR,Croatia,Zadar County,,,HR-13,,2020-04-27,-48.0,-23.0,24.0,-52.0,-41.0,12.0
1030252,HR,Croatia,Zadar County,,,HR-13,,2020-04-28,-53.0,-26.0,19.0,-53.0,-41.0,13.0
1030253,HR,Croatia,Zadar County,,,HR-13,,2020-04-29,-51.0,-22.0,5.0,-53.0,-42.0,15.0
1030254,HR,Croatia,Zadar County,,,HR-13,,2020-04-30,-45.0,-2.0,22.0,-44.0,-40.0,11.0
1030255,HR,Croatia,Zadar County,,,HR-13,,2020-05-01,-78.0,-82.0,29.0,-70.0,-75.0,20.0
1030256,HR,Croatia,Zadar County,,,HR-13,,2020-05-02,-46.0,4.0,50.0,-38.0,-29.0,7.0
1030257,HR,Croatia,Zadar County,,,HR-13,,2020-05-03,-66.0,-78.0,58.0,-32.0,-38.0,
1030258,HR,Croatia,Zadar County,,,HR-13,,2020-05-04,-40.0,-6.0,31.0,-44.0,-35.0,10.0
1030259,HR,Croatia,Zadar County,,,HR-13,,2020-05-05,-45.0,-18.0,34.0,-45.0,-34.0,12.0
1030260,HR,Croatia,Zadar County,,,HR-13,,2020-05-06,-43.0,-13.0,13.0,-46.0,-34.0,13.0
1030261,HR,Croatia,Zadar County,,,HR-13,,2020-05-07,-41.0,-13.0,25.0,-41.0,-32.0,10.0
1030262,HR,Croatia,Zadar County,,,HR-13,,2020-05-08,-41.0,-4.0,43.0,-42.0,-31.0,10.0
1030263,HR,Croatia,Zadar County,,,HR-13,,2020-05-09,-40.0,4.0,70.0,-30.0,-16.0,4.0
1030264,HR,Croatia,Zadar County,,,HR-13,,2020-05-10,-63.0,-76.0,44.0,-22.0,-25.0,
1030265,HR,Croatia,Zadar County,,,HR-13,,2020-05-11,-17.0,5.0,3.0,-38.0,-26.0,8.0
1030266,HR,Croatia,Zadar County,,,HR-13,,2020-05-12,-21.0,-8.0,7.0,-39.0,-25.0,10.0
1030267,HR,Croatia,Zadar County,,,HR-13,,2020-05-13,-17.0,-2.0,11.0,-32.0,-23.0,9.0
1030268,HR,Croatia,Zadar County,,,HR-13,,2020-05-14,-12.0,-1.0,23.0,-31.0,-24.0,7.0
1030269,HR,Croatia,Zadar County,,,HR-13,,2020-05-15,-10.0,11.0,45.0,-24.0,-22.0,6.0
1030270,HR,Croatia,Zadar County,,,HR-13,,2020-05-16,-6.0,21.0,75.0,-11.0,-4.0,1.0
1030271,HR,Croatia,Zadar County,,,HR-13,,2020-05-17,-27.0,-66.0,89.0,5.0,-12.0,1.0
1030272,HR,Croatia,Zadar County,,,HR-13,,2020-05-18,-3.0,12.0,41.0,-27.0,-20.0,5.0
1030273,HR,Croatia,Zadar County,,,HR-13,,2020-05-19,-7.0,1.0,36.0,-27.0,-21.0,7.0
1030274,HR,Croatia,Zadar County,,,HR-13,,2020-05-20,-7.0,3.0,6.0,-31.0,-21.0,8.0
1030275,HR,Croatia,Zadar County,,,HR-13,,2020-05-21,3.0,7.0,50.0,-23.0,-21.0,5.0
1030276,HR,Croatia,Zadar County,,,HR-13,,2020-05-22,2.0,17.0,80.0,-19.0,-18.0,4.0
1030277,HR,Croatia,Zadar County,,,HR-13,,2020-05-23,10.0,28.0,139.0,4.0,0.0,-1.0
1030278,HR,Croatia,Zadar County,,,HR-13,,2020-05-24,-18.0,-65.0,100.0,13.0,-8.0,1.0
1030279,HR,Croatia,Zadar County,,,HR-13,,2020-05-25,6.0,18.0,50.0,-18.0,-19.0,3.0
1030280,HR,Croatia,Zadar County,,,HR-13,,2020-05-26,0.0,3.0,61.0,-21.0,-14.0,5.0
1030281,HR,Croatia,Zadar County,,,HR-13,,2020-05-27,4.0,8.0,49.0,-17.0,-14.0,5.0
1030282,HR,Croatia,Zadar County,,,HR-13,,2020-05-28,3.0,9.0,49.0,-20.0,-17.0,5.0
1030283,HR,Croatia,Zadar County,,,HR-13,,2020-05-29,12.0,41.0,81.0,-6.0,-15.0,3.0
1030284,HR,Croatia,Zadar County,,,HR-13,,2020-05-30,-23.0,-65.0,170.0,-5.0,-21.0,4.0
1030285,HR,Croatia,Zadar County,,,HR-13,,2020-05-31,8.0,6.0,108.0,21.0,13.0,-1.0
1030286,HR,Croatia,Zadar County,,,HR-13,,2020-06-01,10.0,18.0,73.0,-10.0,-12.0,2.0
1030287,HR,Croatia,Zadar County,,,HR-13,,2020-06-02,4.0,6.0,79.0,-16.0,-12.0,4.0
1030288,HR,Croatia,Zadar County,,,HR-13,,2020-06-03,9.0,13.0,73.0,-11.0,-10.0,3.0
1030289,HR,Croatia,Zadar County,,,HR-13,,2020-06-04,3.0,10.0,37.0,-16.0,-13.0,5.0
